2019-2020 500m Ladies

 5901	Julia Staśkiewicz                    	LYD	POL	 1.03,90	Tomaszów-Mazowiecki (POL)	22 Dec 2019
 5902	Su-Ji An                             	LYC	KOR	 1.03,92	Seoul (KOR)              	1 Dec 2019
 5902	Sofya Bryzgalova                     	L? 	RUS	 1.03,92	Kirov (RUS)              	1 Mar 2020
 5904	Daantje Bon                          	LYC	NED	 1.03,95	Tilburg (NED)            	15 Feb 2020
 5904	Evy Baars                            	LYA	NED	 1.03,95	Den Haag (NED)           	8 Mar 2020
 5906	Arya Bottegård                       	LYF	NOR	 1.03,96	Hamar (NOR)              	8 Mar 2020
 5907	Carin van der Wal                    	L50	NED	 1.03,98	Amsterdam (NED)          	26 Jan 2020
 5907	Eline Kroon                          	LYA	NED	 1.03,98	Nijmegen (NED)           	8 Feb 2020
 5909	Solveig Willerud Fosså               	LYD	NOR	 1.03,99	Hamar (NOR)              	9 Feb 2020
 5909	Geum-Na Seo                          	LSA	KOR	 1.03,99	Seoul (KOR)              	19 Feb 2020
 5909	Hye-Jin Kang                         	LA2	KOR	 1.03,99	Seoul (KOR)              	19 Feb 2020
 5912	Babette Bikker                       	LYA	NED	 1.04,00	Utrecht (NED)            	18 Jan 2020
 5913	Enrika Sczepansky                    	LYC	GER	 1.04,01	Berlin (GER)             	29 Feb 2020
 5914	Karin van den Heuvel                 	L? 	NED	 1.04,02	Haarlem (NED)            	7 Dec 2019
 5915	Diana Pazukha                        	LYD	RUS	 1.04,05	Chelyabinsk-Inga (RUS)   	21 Dec 2019
 5916	Noa Vonk                             	LN1	NED	 1.04,06	Nijmegen (NED)           	26 Jan 2020
 5917	Olivia Alsdorf                       	L? 	USA	 1.04,07	Lake Placid (USA)        	9 Feb 2020
 5917	Sofia Kozlovskaya                    	L? 	BLR	 1.04,07	Minsk (BLR)              	8 Mar 2020
 5919	Dèsirèe Bonouvriè                    	L55	NED	 1.04,08	Utrecht (NED)            	15 Dec 2019
 5919	Anastasiya Likhacheva                	L? 	RUS	 1.04,08	Saint Petersburg (RUS)   	22 Feb 2020
 5921	Ilze Nugteren                        	LYB	NED	 1.04,10	Rotterdam (NED)          	15 Feb 2020
 5922	Milena Knülle                        	LYD	GER	 1.04,11	Grefrath (GER)           	15 Feb 2020
 5922	Emma van Dijck                       	LYB	NED	 1.04,11	Eindhoven (NED)          	1 Mar 2020
 5922	Benthe Pfeil                         	LYC	NED	 1.04,11	Alkmaar (NED)            	7 Mar 2020
 5925	Anastasiya Kozhemyako                	LYC	RUS	 1.04,14	Kirov (RUS)              	21 Dec 2019
 5925	Polina Zhgareva                      	LYC	RUS	 1.04,14	Divnogorsk (RUS)         	8 Mar 2020
 5927	Sarah Caljouw                        	LYB	NED	 1.04,18	Den Haag (NED)           	27 Oct 2019
 5928	Micky Kentrop                        	LYA	NED	 1.04,19	Amsterdam (NED)          	1 Dec 2019
 5928	Froukje van Wijgerden                	LYC	NED	 1.04,19	Heerenveen (NED)         	23 Dec 2019
 5930	Ekaterina Emelyanova                 	LYB	RUS	 1.04,20	Birobidzhan (RUS)        	9 Feb 2020
 5931	Camilla Canclini                     	LYD	ITA	 1.04,24	Baselga di Pinè (ITA)    	5 Jan 2020
 5932	Tara Ashrafi                         	L? 	CAN	 1.04,25	Fort Saint John (CAN)    	11 Jan 2020
 5932	Polina Konstantinova                 	L? 	RUS	 1.04,25	Moscow (RUS)             	24 Jan 2020
 5934	Olga Pimanova                        	LYF	RUS	 1.04,26	Moscow (RUS)             	24 Jan 2020
 5934	Marleen Posthuma                     	L? 	NED	 1.04,26	Groningen (NED)          	7 Mar 2020
 5936	Annika Korpershoek                   	LYC	NED	 1.04,27	Inzell (GER)             	22 Oct 2019
 5937	Noemi Plesca                         	LYD	ITA	 1.04,28	Collalbo (ITA)           	11 Jan 2020
 5938	Arina Kandakova                      	LC1	RUS	 1.04,29	Chita (RUS)              	6 Feb 2020
 5939	Lotte Moerman                        	LYA	NED	 1.04,32	Amsterdam (NED)          	1 Dec 2019
 5939	Conny de Vrieze                      	L60	NED	 1.04,32	Breda (NED)              	8 Feb 2020
 5939	Femke Groot                          	LYD	NED	 1.04,32	Alkmaar (NED)            	7 Mar 2020
 5942	Myrthe Walrave                       	LYB	NED	 1.04,34	Dronten (NED)            	8 Feb 2020
 5943	Anastasiya Kulagina                  	LYB	RUS	 1.04,35	Barnaul (RUS)            	16 Feb 2020
 5943	Noa Bierens                          	LYB	NED	 1.04,35	Haarlem (NED)            	8 Mar 2020
 5943	Tatyana Stepanova (1944)             	L75	RUS	 1.04,35	Chelyabinsk (RUS)        	14 Mar 2020
 5946	Bente de Boer                        	LC1	NED	 1.04,36	Dronten (NED)            	29 Feb 2020
 5947	Irina Lebedeva                       	LYA	RUS	 1.04,38	Chelyabinsk (RUS)        	19 Nov 2019
 5947	Alina Vernidub                       	L? 	RUS	 1.04,38	Kolomna (RUS)            	16 Feb 2020
 5949	Nadezhda Treshhilova                 	LYC	RUS	 1.04,39	Kirov (RUS)              	21 Dec 2019
 5949	Danika Baert                         	L? 	CAN	 1.04,39	Calgary (CAN)            	16 Feb 2020
 5951	Arina Gekk                           	LYA	RUS	 1.04,40	Chelyabinsk (RUS)        	19 Nov 2019
 5951	Kerstin Lindström                    	L50	SWE	 1.04,40	Stockholm (SWE)          	22 Jan 2020
 5951	Annelie August                       	LYD	GER	 1.04,40	Innsbruck (AUT)          	1 Feb 2020
 5954	Helena Evensen                       	LYA	NOR	 1.04,41	Hamar (NOR)              	8 Mar 2020
 5955	Polina Cherepanova (2)               	L? 	RUS	 1.04,42	Moscow (RUS)             	12 Nov 2019
 5955	Tuva Iveström                        	LYB	SWE	 1.04,42	Trollhättan (SWE)        	15 Feb 2020
 5955	Ellen Martin                         	LYD	GER	 1.04,42	Berlin (GER)             	29 Feb 2020
 5955	Kaja Lund                            	LYC	NOR	 1.04,42	Hamar (NOR)              	4 Mar 2020
 5959	Izabela Suchowian                    	LC1	POL	 1.04,43	Zakopane (POL)           	9 Feb 2020
 5960	Kiera Andrea                         	L? 	NED	 1.04,44	Amsterdam (NED)          	23 Nov 2019
 5960	Grace Gizen                          	L? 	CAN	 1.04,44	Calgary (CAN)            	16 Feb 2020
 5962	Milou Sjoerdsma                      	LB2	NED	 1.04,45	Leeuwarden (NED)         	1 Dec 2019
 5963	Fleur van der Leij                   	LYD	NED	 1.04,47	Breda (NED)              	7 Dec 2019
 5963	Annewieke Veenstra                   	L40	NED	 1.04,47	Dronten (NED)            	8 Feb 2020
 5965	Suus van Leenders                    	LB1	NED	 1.04,48	Amsterdam (NED)          	7 Mar 2020
 5966	Esmée Vos                            	LYA	NED	 1.04,49	Dronten (NED)            	28 Dec 2019
 5967	Oktawia Górecka                      	LYB	POL	 1.04,50	Tomaszów-Mazowiecki (POL)	16 Feb 2020
 5968	Lou Gieskens                         	LYA	NED	 1.04,51	Amsterdam (NED)          	4 Jan 2020
 5968	Amina Ajmaletdinova                  	L? 	RUS	 1.04,51	Moscow (RUS)             	24 Jan 2020
 5970	Alena Fursova                        	L? 	RUS	 1.04,52	Kolomna (RUS)            	16 Nov 2019
 5970	Jordan Findlay                       	L? 	CAN	 1.04,52	Calgary (CAN)            	11 Jan 2020
 5970	Keira Foster                         	LYA	CAN	 1.04,52	Fort Saint John (CAN)    	23 Feb 2020
 5973	Anna Sadofeva                        	L? 	RUS	 1.04,53	Moscow (RUS)             	4 Dec 2019
 5974	Kseniya Grebneva                     	LC1	RUS	 1.04,54	Perm (RUS)               	23 Feb 2020
 5975	Carlijn te Poele                     	LYE	NED	 1.04,55	Eindhoven (NED)          	7 Mar 2020
 5976	Natasza Kaczor                       	LYF	POL	 1.04,56	Tomaszów-Mazowiecki (POL)	16 Nov 2019
 5976	Angelina Zhuravleva                  	L? 	RUS	 1.04,56	Saint Petersburg (RUS)   	29 Feb 2020
 5978	Krista Hoogink                       	L? 	NED	 1.04,57	Haarlem (NED)            	8 Mar 2020
 5979	Eufimia Felea                        	L? 	ROU	 1.04,61	Zakopane (POL)           	21 Dec 2019
 5980	Kris de Haan                         	LYB	NED	 1.04,62	Heerenveen (NED)         	8 Feb 2020
 5980	Angelina Mamontova                   	L? 	RUS	 1.04,62	Kolomna (RUS)            	16 Feb 2020
 5982	Femme Pitstra                        	LYB	NED	 1.04,63	Amsterdam (NED)          	17 Nov 2019
 5982	Hannah Bernier                       	L? 	CAN	 1.04,63	Calgary (CAN)            	11 Jan 2020
 5982	Karina Baranova                      	LYA	RUS	 1.04,63	Ekaterinburg (RUS)       	16 Feb 2020
 5985	Katja Ploner                         	LYF	ITA	 1.04,65	Collalbo (ITA)           	12 Jan 2020
 5985	Juliette Heerholtz                   	LYA	NED	 1.04,65	Nijmegen (NED)           	18 Jan 2020
 5987	Yvonne Kuin                          	L55	NED	 1.04,67	Hoorn (NED)              	27 Oct 2019
 5988	Naomi Segers                         	LYF	NED	 1.04,68	Tilburg (NED)            	8 Mar 2020
 5989	Valeriya Frolova (3)                 	L? 	BLR	 1.04,70	Minsk (BLR)              	8 Mar 2020
 5990	Laura Sterk                          	L? 	NED	 1.04,72	Groningen (NED)          	7 Mar 2020
 5991	Fiore Koutstaal                      	LYD	NED	 1.04,73	Den Haag (NED)           	26 Jan 2020
 5992	Taisiya Melnikova                    	L? 	RUS	 1.04,75	Saint Petersburg (RUS)   	22 Feb 2020
 5993	Astrid Robat                         	L50	NED	 1.04,77	Utrecht (NED)            	18 Jan 2020
 5994	Marieke Onink                        	LYC	NED	 1.04,79	Dronten (NED)            	12 Jan 2020
 5994	Lisl Miedema                         	L? 	NED	 1.04,79	Groningen (NED)          	7 Mar 2020
 5996	Rosalie Smeets                       	LYA	NED	 1.04,80	Breda (NED)              	7 Dec 2019
 5996	Anastasiya Kurikova                  	L? 	RUS	 1.04,80	Vologda (RUS)            	7 Dec 2019
 5996	Viktoriya Safonova                   	L? 	RUS	 1.04,80	Chita (RUS)              	12 Mar 2020
 5999	Eline van Dijk                       	LYA	NED	 1.04,81	Nijmegen (NED)           	18 Jan 2020
 5999	Darya Sidorova (3)                   	L? 	RUS	 1.04,81	Ekaterinburg (RUS)       	8 Feb 2020
 6001	Anne Meerveld                        	LYC	NED	 1.04,82	Groningen (NED)          	14 Dec 2019
 6001	Laura Hemmer                         	L? 	NED	 1.04,82	Amsterdam (NED)          	8 Feb 2020
 6003	Violetta Fedurina                    	LC1	RUS	 1.04,83	Chita (RUS)              	6 Feb 2020
 6004	Monique Baak                         	L50	NED	 1.04,84	Dronten (NED)            	11 Jan 2020
 6004	Gretchen Hower                       	L? 	USA	 1.04,84	Milwaukee (USA)          	12 Jan 2020
 6006	Mariya Plaskonnaya                   	L? 	BLR	 1.04,85	Minsk (BLR)              	6 Dec 2019
 6007	Lisa Huis in 't Veld                 	LYE	NED	 1.04,86	Heerenveen (NED)         	8 Feb 2020
 6008	Leonie Utsch                         	LN4	NED	 1.04,88	Nijmegen (NED)           	26 Jan 2020
 6009	Jiayi Cao                            	L? 	CHN	 1.04,90	Harbin (CHN)             	6 Dec 2019
 6009	Ella Boonstra                        	LYC	NED	 1.04,90	Heerenveen (NED)         	2 Mar 2020
 6009	Sire Nurgamaa                        	L45	EST	 1.04,90	Tallinn (EST)            	7 Mar 2020
 6012	Kseniya Cherkashina                  	L? 	RUS	 1.04,91	Irkutsk (RUS)            	4 Jan 2020
 6012	Darya Gudkova                        	L? 	RUS	 1.04,91	Moscow (RUS)             	25 Jan 2020
 6014	Nika Mamlaeva                        	L? 	RUS	 1.04,92	Irkutsk (RUS)            	4 Jan 2020
 6014	Caterina Canclini                    	LYD	ITA	 1.04,92	Baselga di Pinè (ITA)    	5 Jan 2020
 6014	Annika Vicenti                       	LYC	GER	 1.04,92	Berlin (GER)             	7 Mar 2020
 6017	Sofie van der Hijden                 	L30	NED	 1.04,93	Haarlem (NED)            	7 Dec 2019
 6017	Melanie Prader                       	LYC	ITA	 1.04,93	Baselga di Pinè (ITA)    	23 Feb 2020
 6019	Marieke van Heun                     	LYB	NED	 1.04,94	Enschede (NED)           	30 Nov 2019
 6020	Alicia Weiss                         	L50	CAN	 1.04,96	Innsbruck (AUT)          	16 Jan 2020
 6020	Eva van Muijden                      	LYA	NED	 1.04,96	Utrecht (NED)            	18 Jan 2020
 6022	Julia Overweg                        	LC1	NED	 1.04,97	Enschede (NED)           	9 Nov 2019
 6022	Nadezhda Dakhno                      	L65	RUS	 1.04,97	Moscow (RUS)             	23 Nov 2019
 6024	Tara Salentijn                       	LYA	NED	 1.04,99	Heerenveen (NED)         	21 Dec 2019
 6025	Natalya Artemeva                     	L50	RUS	 1.05,00	Chelyabinsk (RUS)        	14 Mar 2020
 6025	Natalya Reuczkaya                    	L55	RUS	 1.05,00	Chelyabinsk (RUS)        	14 Mar 2020
 6027	Yara van Klaveren                    	LYB	NED	 1.05,01	Breda (NED)              	7 Mar 2020
 6028	Veronika Melnikova                   	L? 	BLR	 1.05,03	Minsk (BLR)              	13 Mar 2020
 6029	Marah Pijl                           	LYC	NED	 1.05,04	Inzell (GER)             	23 Oct 2019
 6029	Sanne Herder                         	LYA	NED	 1.05,04	Utrecht (NED)            	8 Feb 2020
 6029	Annik Brouwer                        	LYB	NED	 1.05,04	Den Haag (NED)           	1 Mar 2020
 6029	Maja Sjølund Iversen                 	LYB	NOR	 1.05,04	Hamar (NOR)              	7 Mar 2020
 6029	Julia Boers                          	L? 	NED	 1.05,04	Groningen (NED)          	7 Mar 2020
 6034	Julia Mantorska                      	LYB	POL	 1.05,05	Warsaw (POL)             	1 Dec 2019
 6034	Jasmijn Floris                       	LYB	NED	 1.05,05	Enschede (NED)           	15 Dec 2019
 6034	Marije Jongsma                       	LYC	NED	 1.05,05	Groningen (NED)          	21 Dec 2019
 6034	Iris Wagenaar                        	LN1	NED	 1.05,05	Alkmaar (NED)            	29 Feb 2020
 6038	Evelien Gosselink                    	LYB	NED	 1.05,06	Enschede (NED)           	7 Mar 2020
 6039	Ioanna Tompi                         	L? 	ROU	 1.05,07	Zakopane (POL)           	22 Dec 2019
 6040	Serena Cola                          	LYC	ITA	 1.05,09	Baselga di Pinè (ITA)    	5 Jan 2020
 6041	Noor van Loo                         	LYC	NED	 1.05,10	Dronten (NED)            	8 Feb 2020
 6042	Esther Serina Andersen               	LYD	NOR	 1.05,11	Hamar (NOR)              	11 Jan 2020
 6043	Fenneke Voort                        	LYA	NED	 1.05,12	Enschede (NED)           	8 Feb 2020
 6043	Inge Aarden                          	L? 	NED	 1.05,12	Amsterdam (NED)          	8 Feb 2020
 6043	Sterre de Bruijn                     	LYA	NED	 1.05,12	Haarlem (NED)            	16 Feb 2020
 6043	Anastasiya Ancebor                   	L? 	KAZ	 1.05,12	Nur-Sultan (KAZ)         	4 Mar 2020
 6043	Alana Abisheva                       	L? 	KAZ	 1.05,12	Nur-Sultan (KAZ)         	4 Mar 2020
 6048	Selma Opdahl-Njøs                    	LYC	NOR	 1.05,14	Bjugn (NOR)              	1 Feb 2020
 6048	Sophie van der Zee                   	LYC	NED	 1.05,14	Heerenveen (NED)         	2 Feb 2020
 6048	Judit Klooster                       	L? 	NED	 1.05,14	Zakopane (POL)           	5 Feb 2020
 6048	Diana Korzh                          	L? 	UKR	 1.05,14	Minsk (BLR)              	28 Feb 2020
 6048	Ciska van Leeuwen                    	LC1	NED	 1.05,14	Utrecht (NED)            	8 Mar 2020
 6053	Ilse Kolmer                          	LYD	NED	 1.05,15	Heerenveen (NED)         	22 Feb 2020
 6054	Margarita Torres                     	LYE	COL	 1.05,17	Salt Lake City (USA)     	6 Mar 2020
 6055	Lisanne Koning                       	LC1	NED	 1.05,18	Enschede (NED)           	19 Jan 2020
 6055	Anna Cherepanova                     	L? 	RUS	 1.05,18	Kirov (RUS)              	25 Jan 2020
 6055	Petra Keijzer                        	LC2	NED	 1.05,18	Deventer (NED)           	25 Jan 2020
 6055	Grieteke Schrama                     	LYB	NED	 1.05,18	Leeuwarden (NED)         	23 Feb 2020
 6055	Emma van der Goes                    	LYB	NED	 1.05,18	Den Haag (NED)           	1 Mar 2020
 6060	Denise Hoogerland                    	LYB	NED	 1.05,20	Dronten (NED)            	7 Mar 2020
 6061	Valentina Desire Portero Chica       	LYF	ITA	 1.05,23	Baselga di Pinè (ITA)    	23 Feb 2020
 6061	Marianne Trønnes                     	L40	NOR	 1.05,23	Tynset (NOR)             	5 Mar 2020
 6063	Lara Castro Nortier                  	LYC	NED	 1.05,24	Den Haag (NED)           	19 Jan 2020
 6064	Diana Hirko                          	L? 	BLR	 1.05,25	Minsk (BLR)              	28 Dec 2019
 6065	Emma Clay                            	LB2	USA	 1.05,27	Lake Placid (USA)        	31 Jan 2020
 6066	Berber Visser                        	LC2	NED	 1.05,31	Leeuwarden (NED)         	10 Nov 2019
 6066	Norah de Lange                       	LYB	NED	 1.05,31	Amsterdam (NED)          	19 Jan 2020
 6068	Iga Ogórek                           	LC1	POL	 1.05,32	Tomaszów-Mazowiecki (POL)	15 Jan 2020
 6068	Petra van der Voorn                  	L55	AUT	 1.05,32	Innsbruck (AUT)          	1 Feb 2020
 6070	Yara van de Kop                      	LC1	NED	 1.05,33	Den Haag (NED)           	20 Oct 2019
 6070	Anzhelika Vajenberger                	L? 	KAZ	 1.05,33	Nur-Sultan (KAZ)         	13 Feb 2020
 6072	Fay Barendse                         	LYE	NED	 1.05,34	Den Haag (NED)           	26 Jan 2020
 6073	Polina Dorokhova                     	L? 	KAZ	 1.05,36	Nur-Sultan (KAZ)         	23 Nov 2019
 6074	Lise Koier                           	LYC	NED	 1.05,37	Deventer (NED)           	25 Jan 2020
 6075	Isa Oudenes                          	LYB	NED	 1.05,40	Heerenveen (NED)         	18 Jan 2020
 6075	Suze Rietdijk                        	LYB	NED	 1.05,40	Amsterdam (NED)          	7 Mar 2020
 6077	Elizaveta Zubarevich                 	L? 	RUS	 1.05,44	Moscow (RUS)             	24 Jan 2020
 6078	Nadia Lejman                         	LYD	POL	 1.05,47	Tomaszów-Mazowiecki (POL)	22 Dec 2019
 6078	Mia Svee                             	LYB	NOR	 1.05,47	Hamar (NOR)              	8 Mar 2020
 6080	Laura Commandeur                     	LB2	NED	 1.05,49	Amsterdam (NED)          	7 Mar 2020
 6081	Marijn Schepers                      	LYE	NED	 1.05,50	Leeuwarden (NED)         	26 Jan 2020
 6081	Franziska Frings                     	LYF	GER	 1.05,50	Grefrath (GER)           	15 Feb 2020
 6083	Elin van der Loo                     	LYB	NED	 1.05,52	Alkmaar (NED)            	8 Mar 2020
 6084	Sophie Doornebos                     	LB2	NED	 1.05,54	Deventer (NED)           	25 Jan 2020
 6084	Emily Groenewegen                    	LC2	NED	 1.05,54	Haarlem (NED)            	26 Jan 2020
 6086	Evie Graus                           	LN1	NED	 1.05,55	Amsterdam (NED)          	23 Nov 2019
